id,start_time,end_time,duration_hr,gap_hr
126,2021-12-31T19:10:00,2021-12-31T21:43:50,2.564,0.522
127,2021-12-31T22:15:10,2021-12-31T23:05:00,0.831,0.472
128,2021-12-31T23:33:20,2022-01-01T02:30:30,2.953,0.342
129,2022-01-01T02:51:00,2022-01-01T03:27:30,0.608,0.253
130,2022-01-01T03:42:40,2022-01-01T16:25:00,12.706,0.258
131,2022-01-01T16:40:30,2022-01-02T23:02:50,30.372,0.869
132,2022-01-02T23:55:00,2022-01-03T00:23:10,0.469,1.550
133,2022-01-03T01:56:10,2022-01-03T02:12:50,0.278,2.814
134,2022-01-03T05:01:40,2022-01-03T05:18:00,0.272,0.700
135,2022-01-03T06:00:00,2022-01-03T06:15:10,0.253,4.117
136,2022-01-03T10:22:10,2022-01-03T10:31:30,0.156,1.311
137,2022-01-03T11:50:10,2022-01-03T12:34:20,0.736,2.764
138,2022-01-03T15:20:10,2022-01-03T22:29:00,7.147,1.436
139,2022-01-03T23:55:10,2022-01-04T00:00:20,0.086,0.369
140,2022-01-04T00:22:30,2022-01-04T01:24:20,1.031,0.478
141,2022-01-04T01:53:00,2022-01-06T06:16:30,52.392,1.039
142,2022-01-06T07:18:50,2022-01-06T18:07:30,10.811,0.658
143,2022-01-06T18:47:00,2022-01-06T21:58:00,3.183,1.272
144,2022-01-06T23:14:20,2022-01-06T23:21:50,0.125,11.672
145,2022-01-07T11:02:10,2022-01-07T11:46:00,0.731,2.483
146,2022-01-07T14:15:00,2022-01-07T16:30:30,2.258,2.600
147,2022-01-07T19:06:30,2022-01-07T19:10:40,0.069,1.964
148,2022-01-07T21:08:30,2022-01-08T13:36:10,16.461,1.144
149,2022-01-08T14:44:50,2022-01-08T14:50:50,0.100,0.669
150,2022-01-08T15:31:00,2022-01-08T15:38:30,0.125,0.947
151,2022-01-08T16:35:20,2022-01-09T00:44:50,8.158,0.761
152,2022-01-09T01:30:30,2022-01-09T01:56:50,0.439,0.419
153,2022-01-09T02:22:00,2022-01-09T02:52:10,0.503,1.983
154,2022-01-09T04:51:10,2022-01-09T05:08:20,0.286,75.450
155,2022-01-12T08:35:20,2022-01-12T17:00:00,8.411,4.142
156,2022-01-12T21:08:30,2022-01-13T04:22:00,7.225,10.039
157,2022-01-13T14:24:20,2022-01-13T21:23:20,6.983,0.256
158,2022-01-13T21:38:40,2022-01-13T22:54:30,1.264,0.272
159,2022-01-13T23:10:50,2022-01-14T01:12:40,2.031,6.181
160,2022-01-14T07:23:30,2022-01-14T08:09:00,0.758,1.100
161,2022-01-14T09:15:00,2022-01-14T13:28:50,4.231,7.869
162,2022-01-14T21:21:00,2022-01-14T21:22:40,0.028,1.303
163,2022-01-14T22:40:50,2022-01-14T22:55:10,0.239,18.017
164,2022-01-15T16:56:10,2022-01-15T17:26:50,0.511,0.228
165,2022-01-15T17:40:30,2022-01-16T02:46:20,9.097,4.036
166,2022-01-16T06:48:30,2022-01-16T06:51:50,0.056,6.761
167,2022-01-16T13:37:30,2022-01-16T18:59:30,5.367,1.386
168,2022-01-16T20:22:40,2022-01-16T20:29:00,0.106,22.214
169,2022-01-17T18:41:50,2022-01-17T19:14:10,0.539,0.286
170,2022-01-17T19:31:20,2022-01-17T19:36:40,0.089,0.436
171,2022-01-17T20:02:50,2022-01-18T06:00:00,9.953,1.350
172,2022-01-18T07:21:00,2022-01-18T07:22:10,0.019,0.622
173,2022-01-18T07:59:30,2022-01-18T09:33:40,1.569,0.883
174,2022-01-18T10:26:40,2022-01-19T05:32:30,19.097,0.506
175,2022-01-19T06:02:50,2022-01-19T08:58:50,2.933,0.503
176,2022-01-19T09:29:00,2022-01-19T09:53:40,0.411,0.667
177,2022-01-19T10:33:40,2022-01-19T10:51:10,0.292,8.169
178,2022-01-19T19:01:20,2022-01-19T19:13:50,0.208,25.686
179,2022-01-20T20:55:00,2022-01-20T20:59:10,0.069,0.667
180,2022-01-20T21:39:10,2022-01-20T21:41:50,0.044,6.589
181,2022-01-21T04:17:10,2022-01-21T04:31:10,0.233,1.489
182,2022-01-21T06:00:30,2022-01-21T07:19:30,1.317,3.067
183,2022-01-21T10:23:30,2022-01-21T13:17:10,2.894,1.175
184,2022-01-21T14:27:40,2022-01-21T19:17:10,4.825,2.172
185,2022-01-21T21:27:30,2022-01-22T01:03:20,3.597,1.072
186,2022-01-22T02:07:40,2022-01-22T09:47:10,7.658,8.392
187,2022-01-22T18:10:40,2022-01-23T02:04:50,7.903,2.156
188,2022-01-23T04:14:10,2022-01-23T04:27:00,0.214,9.544
189,2022-01-23T13:59:40,2022-01-23T14:22:40,0.383,0.236
190,2022-01-23T14:36:50,2022-01-23T14:57:50,0.350,0.817
191,2022-01-23T15:46:50,2022-01-24T07:59:50,16.217,1.050
192,2022-01-24T09:02:50,2022-01-24T15:10:30,6.128,3.100
193,2022-01-24T18:16:30,2022-01-24T18:39:20,0.381,2.633
194,2022-01-24T21:17:20,2022-01-24T21:34:30,0.286,35.808
195,2022-01-26T09:23:00,2022-01-26T09:49:50,0.447,1.492
196,2022-01-26T11:19:20,2022-01-26T13:31:10,2.197,1.339
197,2022-01-26T14:51:30,2022-01-26T16:25:50,1.572,5.828
198,2022-01-26T22:15:30,2022-01-26T22:18:10,0.044,0.722
199,2022-01-26T23:01:30,2022-01-27T00:25:20,1.397,2.372
200,2022-01-27T02:47:40,2022-01-27T04:31:40,1.733,0.294
201,2022-01-27T04:49:20,2022-01-27T05:11:00,0.361,1.397
202,2022-01-27T06:34:50,2022-01-27T11:28:00,4.886,5.464
203,2022-01-27T16:55:50,2022-01-27T19:28:00,2.536,14.842
204,2022-01-28T10:18:30,2022-01-28T20:13:40,9.919,1.539
205,2022-01-28T21:46:00,2022-01-28T22:27:20,0.689,1.156
206,2022-01-28T23:36:40,2022-01-28T23:43:00,0.106,0.314
207,2022-01-29T00:01:50,2022-01-29T00:15:20,0.225,1.361
208,2022-01-29T01:37:00,2022-01-29T02:10:50,0.564,5.003
209,2022-01-29T07:11:00,2022-01-29T07:15:00,0.067,1.531
210,2022-01-29T08:46:50,2022-01-29T11:11:40,2.414,6.744
211,2022-01-29T17:56:20,2022-01-29T21:33:10,3.614,0.489
212,2022-01-29T22:02:30,2022-01-29T22:05:10,0.044,0.575
213,2022-01-29T22:39:40,2022-01-30T14:29:40,15.833,0.256
214,2022-01-30T14:45:00,2022-01-30T14:57:10,0.203,0.672
215,2022-01-30T15:37:30,2022-01-30T16:34:20,0.947,0.333
216,2022-01-30T16:54:20,2022-01-31T04:30:50,11.608,18.236
217,2022-01-31T22:45:00,2022-01-31T23:04:20,0.322,0.250
218,2022-01-31T23:19:20,2022-02-01T07:10:40,7.856,0.322
219,2022-02-01T07:30:00,2022-02-01T15:31:20,8.022,0.392
220,2022-02-01T15:54:50,2022-02-01T21:56:40,6.031,0.339
221,2022-02-01T22:17:00,2022-02-01T22:24:30,0.125,23.133
222,2022-02-02T21:32:30,2022-02-02T21:52:20,0.331,16.850
223,2022-02-03T14:43:20,2022-02-03T17:03:00,2.328,5.947
224,2022-02-03T22:59:50,2022-02-04T08:48:50,9.817,0.661
225,2022-02-04T09:28:30,2022-02-04T21:32:50,12.072,0.706
226,2022-02-04T22:15:10,2022-02-04T22:17:40,0.042,6.947
227,2022-02-05T05:14:30,2022-02-05T20:38:30,15.400,3.478
228,2022-02-06T00:07:10,2022-02-06T00:43:40,0.608,3.083
229,2022-02-06T03:48:40,2022-02-06T11:52:10,8.058,0.867
230,2022-02-06T12:44:10,2022-02-06T17:08:50,4.411,12.756
231,2022-02-07T05:54:10,2022-02-07T06:06:40,0.208,0.464
232,2022-02-07T06:34:30,2022-02-07T11:19:00,4.742,3.825
233,2022-02-07T15:08:30,2022-02-07T15:09:20,0.014,0.764
234,2022-02-07T15:55:10,2022-02-07T15:57:10,0.033,10.353
235,2022-02-08T02:18:20,2022-02-08T07:52:50,5.575,0.342
236,2022-02-08T08:13:20,2022-02-08T09:00:40,0.789,10.011
237,2022-02-08T19:01:20,2022-02-08T19:14:30,0.219,12.928
238,2022-02-09T08:10:10,2022-02-09T10:44:20,2.569,1.625
239,2022-02-09T12:21:50,2022-02-09T12:23:00,0.019,0.253
