id,start_time,end_time,duration_hr,gap_hr
142,2022-02-15T08:28:30,2022-02-15T12:43:30,4.250,4.939
143,2022-02-15T17:39:50,2022-02-15T18:22:00,0.703,2.781
144,2022-02-15T21:08:50,2022-02-16T07:06:40,9.964,3.250
145,2022-02-16T10:21:40,2022-02-16T10:57:40,0.600,2.931
146,2022-02-16T13:53:30,2022-02-16T16:13:00,2.325,1.411
147,2022-02-16T17:37:40,2022-02-16T23:42:10,6.075,20.283
148,2022-02-17T19:59:10,2022-02-17T23:16:00,3.281,0.950
149,2022-02-18T00:13:00,2022-02-18T04:59:00,4.767,1.761
150,2022-02-18T06:44:40,2022-02-18T11:13:20,4.478,0.283
151,2022-02-18T11:30:20,2022-02-19T01:30:20,14.000,14.108
152,2022-02-19T15:36:50,2022-02-20T04:15:00,12.636,3.778
153,2022-02-20T08:01:40,2022-02-20T20:28:30,12.447,0.000
154,2022-02-20T20:28:30,2022-02-21T05:21:40,8.886,0.503
155,2022-02-21T05:51:50,2022-02-21T09:32:00,3.669,1.075
156,2022-02-21T10:36:30,2022-02-22T08:28:30,21.867,0.000
157,2022-02-22T08:28:30,2022-02-22T12:25:20,3.947,0.828
158,2022-02-22T13:15:00,2022-02-22T22:10:50,8.931,42.033
159,2022-02-24T16:12:50,2022-02-24T16:12:50,0.000,5.372
160,2022-02-24T21:35:10,2022-02-24T22:00:40,0.425,17.797
161,2022-02-25T15:48:30,2022-02-25T23:52:40,8.069,19.792
162,2022-02-26T19:40:10,2022-02-27T00:32:40,4.875,14.772
163,2022-02-27T15:19:00,2022-02-27T15:26:00,0.117,7.006
164,2022-02-27T22:26:20,2022-02-27T23:58:10,1.531,14.819
165,2022-02-28T14:47:20,2022-02-28T20:20:50,5.558,2.214
166,2022-02-28T22:33:40,2022-03-01T02:13:00,3.656,5.864
167,2022-03-01T08:04:50,2022-03-01T10:49:40,2.747,3.406
168,2022-03-01T14:14:00,2022-03-01T22:19:10,8.086,2.678
169,2022-03-02T00:59:50,2022-03-02T12:25:40,11.431,0.728
170,2022-03-02T13:09:20,2022-03-02T20:02:30,6.886,0.506
171,2022-03-02T20:32:50,2022-03-03T00:30:50,3.967,14.692
172,2022-03-03T15:12:20,2022-03-03T18:29:30,3.286,9.281
173,2022-03-04T03:46:20,2022-03-04T03:46:20,0.000,3.703
174,2022-03-04T07:28:30,2022-03-04T07:28:30,0.000,4.761
175,2022-03-04T12:14:10,2022-03-04T13:57:10,1.717,8.653
176,2022-03-04T22:36:20,2022-03-05T00:53:50,2.292,3.078
177,2022-03-05T03:58:30,2022-03-05T03:58:30,0.000,8.733
178,2022-03-05T12:42:30,2022-03-05T15:21:50,2.656,2.094
179,2022-03-05T17:27:30,2022-03-05T20:29:20,3.031,2.389
180,2022-03-05T22:52:40,2022-03-06T00:53:30,2.014,5.228
181,2022-03-06T06:07:10,2022-03-07T01:34:40,19.458,13.531
182,2022-03-07T15:06:30,2022-03-07T17:15:40,2.153,6.428
183,2022-03-07T23:41:20,2022-03-07T23:41:20,0.000,17.644
184,2022-03-08T17:20:00,2022-03-08T23:28:30,6.142,0.000
185,2022-03-08T23:28:30,2022-03-09T09:49:20,10.347,3.089
186,2022-03-09T12:54:40,2022-03-09T12:54:40,0.000,3.589
187,2022-03-09T16:30:00,2022-03-09T21:17:40,4.794,0.833
188,2022-03-09T22:07:40,2022-03-10T01:13:10,3.092,15.739
189,2022-03-10T16:57:30,2022-03-10T17:25:40,0.469,6.981
190,2022-03-11T00:24:30,2022-03-11T10:37:40,10.219,1.122
191,2022-03-11T11:45:00,2022-03-11T23:58:20,12.222,3.739
192,2022-03-12T03:42:40,2022-03-12T03:56:10,0.225,9.547
193,2022-03-12T13:29:00,2022-03-12T15:28:10,1.986,4.014
194,2022-03-12T19:29:00,2022-03-13T03:04:30,7.592,10.992
195,2022-03-13T14:04:00,2022-03-13T18:50:10,4.769,1.906
196,2022-03-13T20:44:30,2022-03-14T00:02:30,3.300,13.706
197,2022-03-14T13:44:50,2022-03-14T14:58:20,1.225,4.053
198,2022-03-14T19:01:30,2022-03-14T19:04:20,0.047,17.761
199,2022-03-15T12:50:00,2022-03-15T13:22:00,0.533,12.806
200,2022-03-16T02:10:20,2022-03-16T02:45:10,0.581,2.869
201,2022-03-16T05:37:20,2022-03-16T06:04:50,0.458,16.072
202,2022-03-16T22:09:10,2022-03-16T22:14:20,0.086,15.564
203,2022-03-17T13:48:10,2022-03-17T13:48:20,0.003,3.297
204,2022-03-17T17:06:10,2022-03-17T17:06:10,0.000,5.489
