id,start_time,end_time,duration_hr,gap_hr
130,2022-01-21T14:27:40,2022-01-21T19:17:10,4.825,2.172
131,2022-01-21T21:27:30,2022-01-22T01:03:20,3.597,1.072
132,2022-01-22T02:07:40,2022-01-22T09:47:10,7.658,8.392
133,2022-01-22T18:10:40,2022-01-23T02:35:50,8.419,1.639
134,2022-01-23T04:14:10,2022-01-23T04:27:00,0.214,9.544
135,2022-01-23T13:59:40,2022-01-23T14:57:50,0.969,0.817
136,2022-01-23T15:46:50,2022-01-24T07:59:50,16.217,1.050
137,2022-01-24T09:02:50,2022-01-24T15:10:30,6.128,3.100
138,2022-01-24T18:16:30,2022-01-24T18:54:40,0.636,2.378
139,2022-01-24T21:17:20,2022-01-24T21:34:30,0.286,35.808
140,2022-01-26T09:23:00,2022-01-26T09:49:50,0.447,1.492
141,2022-01-26T11:19:20,2022-01-26T13:31:10,2.197,1.339
142,2022-01-26T14:51:30,2022-01-26T16:25:50,1.572,5.828
143,2022-01-26T22:15:30,2022-01-26T22:18:10,0.044,0.722
144,2022-01-26T23:01:30,2022-01-27T00:25:20,1.397,2.372
145,2022-01-27T02:47:40,2022-01-27T05:11:00,2.389,1.397
146,2022-01-27T06:34:50,2022-01-27T11:28:00,4.886,5.464
147,2022-01-27T16:55:50,2022-01-27T19:28:00,2.536,14.842
148,2022-01-28T10:18:30,2022-01-28T20:13:40,9.919,1.539
149,2022-01-28T21:46:00,2022-01-28T22:27:20,0.689,1.156
150,2022-01-28T23:36:40,2022-01-29T00:15:20,0.644,1.361
151,2022-01-29T01:37:00,2022-01-29T02:10:50,0.564,4.708
152,2022-01-29T06:53:20,2022-01-29T07:15:00,0.361,1.531
153,2022-01-29T08:46:50,2022-01-29T11:11:40,2.414,5.983
154,2022-01-29T17:10:40,2022-01-29T17:10:50,0.003,0.467
155,2022-01-29T17:38:50,2022-01-29T21:33:10,3.906,0.489
156,2022-01-29T22:02:30,2022-01-29T22:05:10,0.044,0.575
157,2022-01-29T22:39:40,2022-01-30T14:57:10,16.292,0.672
158,2022-01-30T15:37:30,2022-01-31T04:30:50,12.889,18.236
159,2022-01-31T22:45:00,2022-02-01T22:24:30,23.658,23.133
160,2022-02-02T21:32:30,2022-02-02T21:52:20,0.331,16.850
161,2022-02-03T14:43:20,2022-02-03T17:25:30,2.703,5.572
162,2022-02-03T22:59:50,2022-02-04T21:32:50,22.550,0.706
163,2022-02-04T22:15:10,2022-02-04T22:17:40,0.042,6.694
164,2022-02-05T04:59:20,2022-02-05T20:38:30,15.653,3.478
165,2022-02-06T00:07:10,2022-02-06T00:43:40,0.608,3.083
166,2022-02-06T03:48:40,2022-02-06T11:52:10,8.058,0.867
167,2022-02-06T12:44:10,2022-02-06T17:08:50,4.411,12.756
168,2022-02-07T05:54:10,2022-02-07T06:06:40,0.208,0.464
169,2022-02-07T06:34:30,2022-02-07T11:19:00,4.742,3.825
170,2022-02-07T15:08:30,2022-02-07T15:09:20,0.014,0.764
171,2022-02-07T15:55:10,2022-02-07T15:57:10,0.033,10.353
172,2022-02-08T02:18:20,2022-02-08T09:00:40,6.706,9.719
173,2022-02-08T18:43:50,2022-02-08T19:14:30,0.511,12.928
174,2022-02-09T08:10:10,2022-02-09T10:44:20,2.569,1.625
175,2022-02-09T12:21:50,2022-02-09T15:51:00,3.486,0.456
176,2022-02-09T16:18:20,2022-02-09T21:21:50,5.058,0.622
177,2022-02-09T21:59:10,2022-02-09T22:23:50,0.411,0.550
178,2022-02-09T22:56:50,2022-02-10T00:10:40,1.231,0.658
179,2022-02-10T00:50:10,2022-02-10T01:05:50,0.261,8.397
180,2022-02-10T09:29:40,2022-02-10T09:31:20,0.028,4.239
181,2022-02-10T13:45:40,2022-02-10T18:14:20,4.478,0.706
182,2022-02-10T18:56:40,2022-02-10T19:03:00,0.106,1.192
183,2022-02-10T20:14:30,2022-02-10T20:27:00,0.208,1.492
184,2022-02-10T21:56:30,2022-02-10T22:15:40,0.319,3.022
185,2022-02-11T01:17:00,2022-02-11T22:17:50,21.014,16.647
186,2022-02-12T14:56:40,2022-02-12T16:02:50,1.103,3.044
187,2022-02-12T19:05:30,2022-02-13T00:41:40,5.603,1.642
188,2022-02-13T02:20:10,2022-02-13T04:48:20,2.469,0.728
189,2022-02-13T05:32:00,2022-02-13T05:35:40,0.061,2.014
190,2022-02-13T07:36:30,2022-02-13T07:43:30,0.117,0.506
191,2022-02-13T08:13:50,2022-02-13T08:14:20,0.008,6.169
192,2022-02-13T14:24:30,2022-02-13T14:24:40,0.003,3.289
193,2022-02-13T17:42:00,2022-02-14T05:57:10,12.253,0.689
194,2022-02-14T06:38:30,2022-02-14T13:42:00,7.058,4.083
195,2022-02-14T17:47:00,2022-02-14T18:13:50,0.447,1.367
196,2022-02-14T19:35:50,2022-02-14T19:53:20,0.292,0.783
197,2022-02-14T20:40:20,2022-02-14T20:49:40,0.156,0.856
198,2022-02-14T21:41:00,2022-02-14T21:58:50,0.297,0.492
199,2022-02-14T22:28:20,2022-02-14T22:28:40,0.006,6.661
200,2022-02-15T05:08:20,2022-02-15T07:20:20,2.200,1.133
201,2022-02-15T08:28:20,2022-02-15T08:28:30,0.003,1.097
202,2022-02-15T09:34:20,2022-02-15T10:53:50,1.325,0.619
203,2022-02-15T11:31:00,2022-02-15T12:43:30,1.208,4.939
204,2022-02-15T17:39:50,2022-02-15T18:22:00,0.703,2.781
205,2022-02-15T21:08:50,2022-02-16T07:06:40,9.964,3.250
206,2022-02-16T10:21:40,2022-02-16T10:57:40,0.600,2.931
207,2022-02-16T13:53:30,2022-02-16T14:10:10,0.278,0.586
208,2022-02-16T14:45:20,2022-02-16T16:13:00,1.461,1.411
209,2022-02-16T17:37:40,2022-02-16T22:10:20,4.544,0.703
210,2022-02-16T22:52:30,2022-02-16T23:42:10,0.828,20.283
211,2022-02-17T19:59:10,2022-02-17T23:16:00,3.281,0.950
212,2022-02-18T00:13:00,2022-02-18T01:17:00,1.067,0.592
213,2022-02-18T01:52:30,2022-02-18T04:59:00,3.108,1.761
214,2022-02-18T06:44:40,2022-02-19T01:30:20,18.761,14.108
215,2022-02-19T15:36:50,2022-02-19T23:52:40,8.264,2.953
216,2022-02-20T02:49:50,2022-02-20T02:52:00,0.036,1.381
217,2022-02-20T04:14:50,2022-02-20T04:15:00,0.003,3.778
218,2022-02-20T08:01:40,2022-02-21T03:40:50,19.653,1.661
219,2022-02-21T05:20:30,2022-02-21T05:21:40,0.019,0.503
220,2022-02-21T05:51:50,2022-02-21T07:07:40,1.264,0.797
221,2022-02-21T07:55:30,2022-02-21T07:55:50,0.006,1.117
222,2022-02-21T09:02:50,2022-02-21T09:32:00,0.486,2.908
223,2022-02-21T12:26:30,2022-02-22T12:25:20,23.981,0.828
224,2022-02-22T13:15:00,2022-02-22T22:10:50,8.931,47.406
225,2022-02-24T21:35:10,2022-02-24T22:00:40,0.425,17.797
226,2022-02-25T15:48:30,2022-02-25T15:50:10,0.028,2.994
227,2022-02-25T18:49:50,2022-02-25T18:53:00,0.053,2.078
228,2022-02-25T20:57:40,2022-02-25T23:52:40,2.917,19.792
229,2022-02-26T19:40:10,2022-02-26T19:40:40,0.008,19.639
230,2022-02-27T15:19:00,2022-02-27T15:26:00,0.117,23.356
231,2022-02-28T14:47:20,2022-02-28T14:58:30,0.186,0.869
232,2022-02-28T15:50:40,2022-02-28T15:56:10,0.092,0.936
233,2022-02-28T16:52:20,2022-02-28T17:15:00,0.378,1.708
234,2022-02-28T18:57:30,2022-02-28T19:05:50,0.139,3.931
235,2022-02-28T23:01:40,2022-03-01T00:13:10,1.192,0.756
236,2022-03-01T00:58:30,2022-03-01T00:58:50,0.006,0.458
237,2022-03-01T01:26:20,2022-03-01T02:13:00,0.778,5.864
238,2022-03-01T08:04:50,2022-03-01T08:48:00,0.719,0.711
239,2022-03-01T09:30:40,2022-03-01T09:52:20,0.361,0.928
240,2022-03-01T10:48:00,2022-03-01T10:49:40,0.028,5.967
