id,start_time,end_time,duration_hr,gap_hr
127,2022-03-26T15:49:50,2022-03-27T01:14:10,9.406,12.678
128,2022-03-27T13:54:50,2022-03-27T21:45:00,7.836,45.200
129,2022-03-29T18:57:00,2022-03-30T21:16:40,26.328,16.267
130,2022-03-31T13:32:40,2022-03-31T14:43:20,1.178,5.428
131,2022-03-31T20:09:00,2022-03-31T23:25:00,3.267,13.633
132,2022-04-01T13:03:00,2022-04-01T21:49:30,8.775,5.594
133,2022-04-02T03:25:10,2022-04-02T05:07:40,1.708,13.011
134,2022-04-02T18:08:20,2022-04-02T19:53:50,1.758,6.589
135,2022-04-03T02:29:10,2022-04-03T02:29:10,0.000,19.808
136,2022-04-03T22:17:40,2022-04-03T22:17:40,0.000,10.936
137,2022-04-04T09:13:50,2022-04-04T11:26:30,2.211,3.981
138,2022-04-04T15:25:20,2022-04-04T22:28:50,7.058,10.392
139,2022-04-05T08:52:20,2022-04-06T01:28:30,16.603,0.000
140,2022-04-06T01:28:30,2022-04-06T13:21:30,11.883,0.397
141,2022-04-06T13:45:20,2022-04-07T09:28:20,19.717,0.006
142,2022-04-07T09:28:40,2022-04-07T21:24:20,11.928,4.761
143,2022-04-08T02:10:00,2022-04-08T02:53:00,0.717,10.033
144,2022-04-08T12:55:00,2022-04-09T06:30:30,17.592,5.503
145,2022-04-09T12:00:40,2022-04-09T23:57:10,11.942,5.564
146,2022-04-10T05:31:00,2022-04-10T10:41:20,5.172,4.881
147,2022-04-10T15:34:10,2022-04-11T07:12:20,15.636,7.119
148,2022-04-11T14:19:30,2022-04-12T00:37:20,10.297,1.528
149,2022-04-12T02:09:00,2022-04-12T08:03:50,5.914,3.653
150,2022-04-12T11:43:00,2022-04-13T21:31:10,33.803,6.589
151,2022-04-14T04:06:30,2022-04-14T17:15:50,13.156,0.336
152,2022-04-14T17:36:00,2022-04-15T08:27:50,14.864,1.197
153,2022-04-15T09:39:40,2022-04-15T17:25:20,7.761,0.106
154,2022-04-15T17:31:40,2022-04-16T00:09:50,6.636,13.364
155,2022-04-16T13:31:40,2022-04-17T00:11:30,10.664,9.564
156,2022-04-17T09:45:20,2022-04-18T15:27:30,29.703,30.472
157,2022-04-19T21:55:50,2022-04-19T22:45:40,0.831,13.344
158,2022-04-20T12:06:20,2022-04-20T16:50:20,4.733,3.486
159,2022-04-20T20:19:30,2022-04-21T02:42:20,6.381,13.628
160,2022-04-21T16:20:00,2022-04-21T21:28:00,5.133,9.400
161,2022-04-22T06:52:00,2022-04-23T05:28:30,22.608,0.000
162,2022-04-23T05:28:30,2022-04-24T01:28:30,20.000,0.000
163,2022-04-24T01:28:30,2022-04-24T09:28:30,8.000,0.000
164,2022-04-24T09:28:30,2022-04-25T05:22:00,19.892,0.144
165,2022-04-25T05:30:40,2022-04-25T19:58:40,14.467,6.358
166,2022-04-26T02:20:10,2022-04-26T17:07:00,14.781,54.917
167,2022-04-29T00:02:00,2022-04-29T00:02:00,0.000,12.231
168,2022-04-29T12:15:50,2022-04-30T05:28:30,17.211,0.000
169,2022-04-30T05:28:30,2022-04-30T21:28:30,16.000,0.000
170,2022-04-30T21:28:30,2022-05-01T21:03:30,23.583,11.650
171,2022-05-02T08:42:30,2022-05-02T17:48:40,9.103,20.603
172,2022-05-03T14:24:50,2022-05-03T14:24:50,0.000,5.553
173,2022-05-03T19:58:00,2022-05-03T19:58:00,0.000,14.672
174,2022-05-04T10:38:20,2022-05-04T12:35:20,1.950,7.789
175,2022-05-04T20:22:40,2022-05-04T22:32:40,2.167,12.953
176,2022-05-05T11:29:50,2022-05-06T02:07:20,14.625,7.725
177,2022-05-06T09:50:50,2022-05-06T15:20:20,5.492,4.025
178,2022-05-06T19:21:50,2022-05-07T03:16:30,7.911,6.067
179,2022-05-07T09:20:30,2022-05-07T14:01:10,4.678,5.672
180,2022-05-07T19:41:30,2022-05-08T04:56:10,9.244,6.114
181,2022-05-08T11:03:00,2022-05-08T15:58:00,4.917,13.517
182,2022-05-09T05:29:00,2022-05-10T01:46:30,20.292,6.325
183,2022-05-10T08:06:00,2022-05-10T08:09:10,0.053,-999.000
