id,start_time,end_time,duration_hr,gap_hr
227,2022-05-06T14:02:10,2022-05-06T14:07:00,0.081,6.1
228,2022-05-06T20:13:00,2022-05-06T21:31:50,1.314,2.892
229,2022-05-07T00:25:20,2022-05-07T01:14:20,0.817,1.708
230,2022-05-07T02:56:50,2022-05-07T03:16:30,0.328,6.778
231,2022-05-07T10:03:10,2022-05-07T11:30:30,1.456,8.183
232,2022-05-07T19:41:30,2022-05-07T20:05:10,0.394,3.356
233,2022-05-07T23:26:30,2022-05-08T01:02:50,1.606,0.792
234,2022-05-08T01:50:20,2022-05-08T04:56:10,3.097,6.114
235,2022-05-08T11:03:00,2022-05-08T12:43:10,1.669,1.719
236,2022-05-08T14:26:20,2022-05-08T14:44:00,0.294,0.517
237,2022-05-08T15:15:00,2022-05-08T15:58:00,0.717,13.517
238,2022-05-09T05:29:00,2022-05-09T06:43:50,1.247,2.494
239,2022-05-09T09:13:30,2022-05-09T22:38:20,13.414,-999
